komentar_id,Username,T_komentar,link
UgxTSBBqjVmCLb1fCbN4AaABAg,@otak.kanan99,"Pnh mbaca di kaskus, klo importir dlm jmlh sangat byk utk produk tertentu, berhak memberi merk pd brg impor tsb...
Misal board hp advan, nah itu aslinya.buatan china, advan cm.ngasih merk n rakit casing tombol dll...😂",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwCbKCzqaOV-0_dY_t4AaABAg,@otak.kanan99,"BuildUp masih yg terbaik, exp : thinkpad t490s",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxLZfAduIDrCLjfk5l4AaABAg,@SikaNovemsia,"bg ak mau crita kn laptop ku odm advan garansi 1thn tpi 3-4bln pemakaian kpas bunyi ak dh bilg ke toko tmpt ak beli udh bilg jg tp toko ny gk respon , it gmna?",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwJMmWzbTAFQcH2Rhd4AaABAg,@aufamaulanafahsa8523,Kalo di 4 brand ini di 4-5 jutaan cuman dapet Ryzen 5 3500u. Mending ambil Thinkpad / Hp Elitebook yang di harga segitu udah dapet Intel Core i7 Gen 10U / Ryzen 7 5000u 👍,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugy4XJH-PdoUooKkD0t4AaABAg,@sahabatkhazanah,"Mantab ini sesuatu yang jadi ilmu, out of the box",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwW2wHo3sni8HuJbxl4AaABAg,@ficckyo5569,"Bang mau tanya, Kalo advan pixwar termasuk odm ga bang? 🙏",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyZKJCPDGne1C72zf54AaABAg,@septiawanrizky1013,"Wow... OBM. Pantesan Asus seneng bikin yg aneh2. Dell dipercaya perusahaan besar, dan HP berani buang klo ada cacat dikit.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugzi4nx8wDuj2UfbDGd4AaABAg,@hudaLod,cara tau ODM pakai komponen refurbished gimana ya?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxINULS2yX9_KvVFYx4AaABAg,@SabtuPaing69,Walaupun ODM belilah produk dr brand yg anda percaya.,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwK6Ce5AAQYHiqJxJB4AaABAg,@FallenAngel-e9o,"gw kira reuploader jir, ternyata ganti foto profile",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugy4PauZySdl8mTVpZ14AaABAg,@kbidols,Bagus sekali info dan cara penyampaiannya.,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwQjhHrP_umkI6f9mx4AaABAg,@zeta_09,semoga asus ada yang dos bang sumpah nambah duit nya gegara ohs nya pdhl pengen. go 14 ryzen 3 nya 😢,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwBQBjH6R1PYgh8p_94AaABAg,@coinajaib,"odm ato apalah, kalo budget mepet apadaya, saya pun jg mikir nya gini, beli bekas branded ato baru lokal toh sama2 gacha, akhirnya ambil lokalan si advan

ya kalo ada duit lebih, beli yang obm oke juga tuh 😅",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwBQBjH6R1PYgh8p_94AaABAg.AMoaYinWRFkAMsEZjOUngX,@zeta_09,contoh produk obm apa yak bang gua masi awam ni mau beli liat liat dlu,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwBQBjH6R1PYgh8p_94AaABAg.AMoaYinWRFkAMtxwWn6lFE,@coinajaib,"​@zeta_09banyak, brand besar biasanya mereka riset sendiri meski ada juga yg odm kaya dicontohin misal si acer sama axioo cuma ganti logo aja, obm misal thinkpad nya lenovo, alienware nya dell, macbook nya apple, dkk",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwBQBjH6R1PYgh8p_94AaABAg.AMoaYinWRFkAMxGv20Yqpl,@jonpaul3868,"​@zeta_09gua bukan orang yg suka ngulik elektronik. Tapi kalau di EDC dan survival, produk OBM itu kayak Victorinox dan Leatherman.😂",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzRwez_R9xZOv3df1V4AaABAg,@rchltmedia,"OBM: apple
OEM: brand luar
ODM: brand luar, brand lokal & aliexpress",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwR6DiNu6-NU3QJtYV4AaABAg,@Adventure_GoId,jadi kalo ada bagian yg rusak bisa cari canibalanya gitu bang..?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzyZ9IeSBs0897GHcJ4AaABAg,@owngamers3461,Jd apakah ODM itu Brand cuma jd reseller yg tinggal tempel logo aja?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzyZ9IeSBs0897GHcJ4AaABAg.AMmsL-tRO8JAMnVknXBga5,@DKIDchannel,"ngga juga, kan mereka harus request jeroannya, pilih designnya trus tempel logo deh",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyVObVXFktWefr9eJh4AaABAg,@MuhammadRifana2,"saya pakai pongo 760, memang kesan gacha nya terasa. dan sempat mikir, mungkin barang obm seperti asus ataupun lenovo lebih baik. nyatanya banyak juga laptop obm seolah olah jadi barang gacha yang matot. dan pongo 760 jarang ada kasus matot.  
cuma memang menang barang  branded tuh, semuanya itu rapi, dari software hingga hardware bersinergi. dibandingkan odm yang kerasa PC di portable kan aja.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugx61byWwITVV2vakTB4AaABAg,@BarbatosKing69,"Pembahasannya bagus bang, cuman saya nggak terlalu setuju sama pendapatnya tentang brand lokal harus punya ""ekosistem"" sendiri soalnya malah terkesan ngasih Bloatware yang tidak perlu, apalagi kalau laptop-laptop Low End yang udah di instal Windows 11, tapi malah dikasih lagi software bawaan yang justru malah buat laptop semakin lambat. Kalau menurut saya, lebih fokus ke konfigurasi BIOS aja yang mungkin bisa di custom apalagi buat laptop gaming, daripada harus injek software. Soalnya lebih terkesan seamless kalau lebih dikit software bawaan yang ada. Atau nggak ya lebih ke sebagai pilihan aja yang bisa di download di websitenya masing-masing daripada harus jadi bawaan.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugy00hWLB6Oumq5Vool4AaABAg,@exonzigma,"TRIAL and error, bukan try and error,  istilah simpel begini aja salah hhhhhhhhh",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwI1EpbGARDUFnG_ax4AaABAg,@arendelle_ok,"Ingat yaa
Odm = juday / gacha",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwI1EpbGARDUFnG_ax4AaABAg.AMm-e1mXzZ1AMm003Nbi1P,@arendelle_ok,"Selalu gua ingetin, kata kata lord kutang 
Hindari odm",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwI1EpbGARDUFnG_ax4AaABAg.AMm-e1mXzZ1AMsEkN4_aai,@zeta_09,@arendelle_okkalau asus termasuk apa bg,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzLcDF0ZowpDwBtHh14AaABAg,@berwarnatosca,"Axio udag ganfeng banyak smk yaitu jual laptop entri dan pemberian ilmu baik secara online, dan laptop itu di garansi, fiharapkan menemukan kerusakan sari siswa",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwK-pbKHAFEudIu-yR4AaABAg,@deru_rabih05,wajar kalok murah karena itu produk lokal bukan impor,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugx9JZbgKrfeUKKs9_d4AaABAg,@dackecha,"Keren Reviewnya, tidak membosankan akhirnya nonton sampai habis.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugx5ddtUeJJoTDsQY8l4AaABAg,@rizkirachm355,"Odm odm, yg teriak2 odm gampang rusak beli thinkpad 2nd aja",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugz0a3TjhMdjruS7y114AaABAg,@jeffrichardx,"Apa cuma sya yg datang ke service center disuruh ganti mobo dengan harga barang buka bungkus😂 mana data ga bisa dibackup mending beli baru tapi brand lain. 
ntah hp/lepi sama aja GARANSI 3th pake 1th rusak ad biaya service yg bg ini itu nananininunu bacooot",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugz0a3TjhMdjruS7y114AaABAg.AMlOxysG0kHAMlhz-OLtC2,@abednegowicaksono7114,skill issue🥀🥀🥀,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugzo2GNAE0yV5vOfHSh4AaABAg,@jonpaul3868,"OBM>OEM>ODM, OEM lebih bagus dari odm karena setidaknya masih pake design dan Spec sendiri😂",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugzo2GNAE0yV5vOfHSh4AaABAg.AMlMA3cOHxMAMnW3Ini10j,@DKIDchannel,"betul, pabrikan hanya buat sesuai paten dari brand, dan RnD yang lakukan ya dari Brand, contoh Apple kerjasama dengan Foxconn sebagai Partner OEM mereka",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxVoWz1AKU678M5Q7d4AaABAg,@silverbluemaurice,Merk kacamatanya apa bang?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwvRgv_DsB8rR0QlDx4AaABAg,@Jeferomealkushin,"Mending Lenovo sih, biar odm tapi gak seperti asus sering ic gosong 😅😅",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxlcipneJTZhUhptnZ4AaABAg,@ipoelhuda1,membicarakan ODM jadi inget ompreng MBG.,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxeeXGvUbvQb0ZUnux4AaABAg,@adimegan4677,"""estidaknya merk lokal sdh punya produknya sendiri!!!!"" itu pernyataan salah.... karena perusaan lokal tsb cman dompeng nama yg ngk ada urusan sama tehnologi, malah klo odm laku bikin mereka makin males buat bikin original produk mereka sendiri....",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxeeXGvUbvQb0ZUnux4AaABAg.AMkofX2J1dJAMlhOwSPpTO,@abednegowicaksono7114,dibeli entar bikin mereka males gak dibeli supaya mereka gak males uangnya darimana tot 😅,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugyu7Cd5DyxC6aYysFl4AaABAg,@adimegan4677,"dah mulai banyak dan ngk hanya laptop, komputer.... tapi sering liat di pakaian(seperti yg dia bahas), dompet, tas, sandal dll... dan mulai marak setelah dengar soal ""produk indonesia sekian persen"" 
entah kenapa... mungkin buat dapet kontrak? subsidi? pengurangan pajak?... sebenernya ODM pun ngk jauh beda sama impor elektronik... tapi kenapa bisa lbh murah dimana odm sendiri jga dari pabriknya pun mereka RND yg sama seperti manufaktur lainnya...
selain part komponen yg murah dan chip binning yg rendah resiko jadi limbah B3 lbh besar... jga numpang merk lokal mungkin ada kondisi spesial yg mengurangi baya ""admin"" dari negara...",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugz7WpAFZCnRVmzdUpd4AaABAg,@wedhuz9578,"Service Center cuma ngurusin barang garansi, kalo garansi abis, ga bakal mau",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyH4iY237fJRJnm6nF4AaABAg,@fenyr_thekommentr,"Mau itu ODM, OEM, ataupun OBM brand lokal ataupun internasional kalau mereka mau sungguh-sungguh memberikan kenyamanan kepada konsumen mereka kayak kasih garansi klaim mudah dan after sales yang tersebar luas di seluruh Indonesia tetap saya dukung.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyH4iY237fJRJnm6nF4AaABAg.AMkmI-tUxWyAMlDrNBzYYa,@DKIDchannel,"bener itu intinya, produk luar aftersales buruk yaaa, ga perlu dipilih",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugzs0FtKYkPUAW6T1YN4AaABAg,@lugh8919,"ya mungkin strategi brandnya odm dulu, fokus bangun brand dulu baru nanti bikin sendiri",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugzs0FtKYkPUAW6T1YN4AaABAg.AMkgCxPhxyeAMkzimoFV3x,@dreamskyy104,"Sekarang kalo lu owner perusahaan, pilih mana mengembangkan produk sendiri dengan riset teknologi dan kerjasama brand dengan modal ratusan atau bahkan 1 triliun untuk satu prototype yang belum tentu sukses di market, atau pilih modal ratusan miliar sampai 1 triliun buat ambil produk dari luar negeri yang udah jadi tinggal penyesuaian dan ganti logo?

Secara anggaran lebih untung mana, 1 prototype bernilai miliaran bahkan triliunan atau buat beli laptop dari luar negeri dan ganti logo ribuan unit dengan nilai yang sama?",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugzs0FtKYkPUAW6T1YN4AaABAg.AMkgCxPhxyeAMlJ-5naLxW,@lugh8919,"@dreamskyy104 ini dari pikiran gw ya bro, dan gw sekarang kerja diperusahaan yang melakukan RnD, yang gw pilih bukan 1 1 dari yang lu sebutin, tapi berjalan keduanya, Gw butuh market dan ga bisa nunggu lama, jadi gw akan ambil ODM, tapi disisi lain juga melakukan RnD agar kedepannya bisa berdiri sendiri. Knp gw bilang begitu, karena gw ngerasain klo barangnya itu ODM akan susah ngontrol dan mantau, sedangkan kalau udah punya prototype sendiri dan bisa produksi sendiri itu akan lebih memudahkan untuk dikemudian hari. Itu sih klo dipikiran gw ya",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgycLcuUF7twt3dHYAJ4AaABAg,@rasyidsetup,"Gua masih ragu mau ambil brand local bg, kemarin aja gw jadi ambil seri vivobook",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgycLcuUF7twt3dHYAJ4AaABAg.AMkc1wd2w5aAMsEddaNLwD,@zeta_09,vivo termasuk obm yak bang,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugwn6YPxFS-CMPMBw9J4AaABAg,@LeoThaneProject,"berarti gua beli asus sudah tepat, soalnya laptop lama keluaran 2010-2013 awet sampai sekarang, cuman rusak di batre doang",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugwa9_m7dqgCyK4oV5F4AaABAg,@SuperLiko-7,"Kemarin mau beli laptop lokal, untung gajadi. Akhirnya beli asus 😂",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugwa9_m7dqgCyK4oV5F4AaABAg.AMkOWhgdsIJAMsESNbCCkL,@zeta_09,asus nih termasuk ohm yak ?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugy6TBTETOemomtsVK14AaABAg,@m.pujaalifbudiman883,"Bagus pembahasan begini, karena mendukung dengan kondisi ekonomi Indonesia. Gak kayak channel orang china itu.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugy6TBTETOemomtsVK14AaABAg.AMjsMXsN6UKAOBMHuURlyW,@farhanmuntaqo,channel yg mana bang? penasaran jadinya wkwk,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugy6TBTETOemomtsVK14AaABAg.AMjsMXsN6UKAOepxUyxZw7,@BayuPrimajaya,​@farhanmuntaqogtid,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgztGr3K2-tpeao7gLx4AaABAg,@bocahsuperduperajaib,Dukunglah produk lokal hingga mampu upgrade dari ODM ke OEM dan akan sangat bagus kalau Indonesia bisa mandiri secara penuh baik dalam hal teknologi hingga pangan,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgztGr3K2-tpeao7gLx4AaABAg.AMjkcAzOqONAN9NzDNwAUf,@miotom4734,Ogah,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgztGr3K2-tpeao7gLx4AaABAg.AMjkcAzOqONANIsedTEWtm,@qu3tzal790,"Kalo gak didukung aftersale yang baik, skip dulu buat dukung 😂",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyIFoN6AIpmtgbACZV4AaABAg,@ferdyalbuqhori3393,"Kalo diliat dari judul video. Channel ini gak mau ngedukung merk/brand lokal. 
Malah ngehujat.. Gak bisa dukung UMKM.. 
Tapi saya gak tau isi video nya. Dari judul nya dah males buka video",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyIFoN6AIpmtgbACZV4AaABAg.AMjAJJc4LgMAMl-3C1bJDy,@dreamskyy104,"UMKM? Distributor laptop kayak Axioo UMKM? Usaha Mikro, Kecil, Menengah?

Jangan salah bukan ga mau dukung produk lokal, tetep bagus. Tapi edukasi aja bahwa produsen laptop kayak axioo, advan, dan sejenisnya itu ga benar-benar bikin laptop dari 0, melainkan beli laptop dari china yang udah jadi tinggal request untuk logo dan penyesuaian software tunningan nya dari merk mereka sendiri. Jadi 90% produk china 10% tunning brand. Artinya kita juga tetep aja beli produk china bukan produk lokal",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyIFoN6AIpmtgbACZV4AaABAg.AMjAJJc4LgMAMlMXYgHAGB,@jonpaul3868,"""saya ga tau isi videonya"" ngakak makanya disimak, ada itu salah kalau perusahaan ODM disebut ""UMKM""😂 emang Lo kata modal mereka kaya jualan cendol 😂",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyIFoN6AIpmtgbACZV4AaABAg.AMjAJJc4LgMAOwuSmShnrE,@boredphantom2456,"@ferdyalbuqhori3393 Belum liat sampai habis udah ngambek, pasti SDM rendah. Wkwkkw",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzW8T20Eecl5zOp-c94AaABAg,@TUHANbukanorangARAB,"Mengapa matamu cuma dua mirip sama pengemis di jalanan? 
Mengapa mulutmu cuma satu mirip seperti pengamen yang berkeliaran? 
Mengapa tanganmu cuma dua mirip seperti maling yang tertangkap? 
Karena kamu saudara mereka, sama sama ODM.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwXFkE_mIz9VggkPYJ4AaABAg,@delitleh,"nggak lagi deh. belum setahun keyboard sudah error dan baterai hamil, dan sparepart ghoib.
beli yang pasti pasti aja.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzCBwR_eCiB4MYXMt54AaABAg,@aylailmira,"Saat ini kan ""musuh bersama"" dari brand lokal adalah brand internasional, jadi mungkin kalau ""share"" service center akan mempercepat penetrasi ke seluruh pelosok negeri.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzCBwR_eCiB4MYXMt54AaABAg.AMiTPcuQ6rpAMy13901NtT,@LYN_CHANEL,Saran yang bagus bang. Gw like n komen biar brand lokal pada baca,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzCBwR_eCiB4MYXMt54AaABAg.AMiTPcuQ6rpANFkjTHNnWC,@cumamelihat1592,"musuh bersama apaan, yang lu beli juga produk internasional",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzCBwR_eCiB4MYXMt54AaABAg.AMiTPcuQ6rpAODJzUq--bn,@nikolaarinanda2741,"Setuju, asal profit yg didapat dipakai buat improve produk",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgyFmpLaNtqXh8Zytvd4AaABAg,@ataardhata9142,Ntap,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxjbakKR4t0F4LJN-t4AaABAg,@SimonFerocius,"Perhatikan sales after servicenya, lalu lihat google review masing-masing pelayanan sales afterservice kalau memang terpaksa beli laptop ODM, lalu perhatikan juga arus laptop yang masuk pada masa garansi berapa banyak, kalau memang dominan berarti build quality kurang bagus.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxjbakKR4t0F4LJN-t4AaABAg.AMiNWx8ldXpAQZJSpq_GsN,@theblackfish6339,"best comment ini, cuman carannya mohon dijabarkann lagi bang,
aku memang lagi nyari nih.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxjbakKR4t0F4LJN-t4AaABAg.AMiNWx8ldXpAQ_9bXayNoU,@SimonFerocius,"​@theblackfish6339pake google maps om ketik nama service centernya, perhatikan komen2nya",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzXW-NDss8-g1Jf3lh4AaABAg,@ilhamshobri461,"sebenarnya kalo dinalar aja, ODM itu punya standart plek ketiplek harusnya malah jauh lebih mudah secara spare part sama quality control. cuma ini balik lagi ke brand itu niat gak nerapinnya? niat gak nyediain spare part banyak kalo ada masalah, niat gak buat all in mastiin barangnya beneran di cek sebelum dikirim ke toko? dan paling penting, pabriknya beneran mampu gak cari pabrikan ODM yang jelas, bukan yang asal jadi aja.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzkiMdwwCBt8Mtf-7V4AaABAg,@abugoshock4196,"Dari penjelasan panjang x lebar...fix ane pilih lepi produk Fujitsu..
Dan makasih atas penjelasan yg berguna bagi ane pribadi kang🙏",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzkiMdwwCBt8Mtf-7V4AaABAg.AMi5ctMFV7VAMijMMg64uK,@SaqilSopan,Fujitsu rada susah bang. Sparepart jarang GK kayak Lenovo / lainnya,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzkiMdwwCBt8Mtf-7V4AaABAg.AMi5ctMFV7VAN2lB1M0pnE,@FCT-j3m,"Emang fujitsu msh produksi ya bro? 
Perasaan di pasaran lokal kok jarang sekali ya.
Jangankan yg baru yg bekas saja jarang",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugz8LbJGw8e--pNoE8N4AaABAg,@vebastiansettel1173,Kemaren krn penasaran saya beli laptop yg advan. Krn udah pernah pake tablet advan jd milih advan aja sekalian. Niat mau nyoba doang trus dijual lagi. Eh ga nyangka bagus lo barangnya. Saya yg biasa make asus tuf selama bertahun2 gapernah pindah brand. Kaget liat kualitasnya bagus. Akhirnya gajadi dijual gw kasihin ke adek gw buat sekolah smp.,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugz8LbJGw8e--pNoE8N4AaABAg.AMi2GOu3wSgAMkajLfQtM6,@Fielith,Laptop yg mana tuh,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugz8LbJGw8e--pNoE8N4AaABAg.AMi2GOu3wSgAMktmRNdnmU,@vebastiansettel1173,"​@Fielith lupa, yg harganya 3.7 an. Yg pake ryzen 3500",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugz8LbJGw8e--pNoE8N4AaABAg.AMi2GOu3wSgAMkyiN8pSmT,@ismuhidayat4940,@vebastiansettel1173 workmate,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugz8LbJGw8e--pNoE8N4AaABAg.AMi2GOu3wSgAN5Pqe2H7tP,@chocomik592,"Pengalaman saya pakai advan smartphone. Beli entry levelnya yang harga 1juta pas di thn 2020. Bertahan selama 3,5 tahun dengan pemakaian ala cewek (browsing, e-commerce, musik, yutub, game tipis) 
Skarang masih bisa nyala smarphone nya, tapi batere bocor banget hanya taha  stengah jam meski sudah ganti baterai baru.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugz8LbJGw8e--pNoE8N4AaABAg.AMi2GOu3wSgAN5qlHhm-z9,@vebastiansettel1173,​@chocomik592 udah beda maklon om sama tahun 2020. Skrg maklonnya udah lebih bagus,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwuxrSUiJkvcDIfSyd4AaABAg,@bj16162,"berarti motherboardnya gak murni ......pc aku merk zyrex....dan pas boot efi, logonya juga zyrex tapi pas masuk bios efi ternyata merknya foxcon mirip produk apple pakai foxcon.....berarti kualitas mobonya mirip sama apple dong 😂",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwuxrSUiJkvcDIfSyd4AaABAg.AMi-qidcjDOAMjRnCnCf_u,@s.engineer4502,zyrex seri apatu bang,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwuxrSUiJkvcDIfSyd4AaABAg.AMi-qidcjDOAPE5MMbgDwe,@Naslas-8ia,"Motherboard murni

Aduuh, dimana2 mana ada motherboard murni. Contoh aja kapasitor, arus, warna. Emang ada yg versi murni dari ketiganya? Kaga ada",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgwuxrSUiJkvcDIfSyd4AaABAg.AMi-qidcjDOAPE5PEgR72S,@Naslas-8ia,Brand besar pun ada yg pake warna yg sama di motherboard. Murni tuh? 😅,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzIC2Uyz9Xu09nRlO54AaABAg,@elmomynoto8629,Klo polytron luxia odm / oem gan,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgydNevbNb05MkMNpLJ4AaABAg,@hamutaq26,pengalaman kerja kantoran dimana laptop OBM justru banyak yg kendala ini itu. akhirnya opsi ekonomis dan masuk akal ke laptop ODM. apalagi klo ga terlalu peduli sama merek buat gengsi. selama kerjaan aman gas aja.,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgydNevbNb05MkMNpLJ4AaABAg.AMhspgdNWIgAMufhPxV9MW,@EdwinUtama,@hamutaq26 thanks saran nya bang..,https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgxQTBIh_Qi8QuMxuSV4AaABAg,@DavidSaputraCh,Kacamatanya k•Ion Nano ya mas 👍👍😁😁😁,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugzl-f9dQ1649fC7w714AaABAg,@gakjelas9525,Ini yg aku ragu sama laptop2 ODM,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugzl-f9dQ1649fC7w714AaABAg.AMhYihAfaQ3AMiin0xPp__,@SaqilSopan,"Jangan ragu lah.
Liat dari aftersales sama history track laptopnya.
Liat juga user nya gimana sering ngerawat / tidak, brutal pemakaiannya / gak.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugyqk0UlMWoypmHqZdx4AaABAg,@irmanhermawan999,"Maksi bng sangat bermanfa""at kapok beli brand axsio blum 1 bulan dah penyakaitan 😢",https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugyqk0UlMWoypmHqZdx4AaABAg.AMhC0bJeoJXAMi5ye1Ylu4,@Lucsford,Udah klaim garansi belum bang?,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugyqk0UlMWoypmHqZdx4AaABAg.AMhC0bJeoJXAMsEQ7cd4IG,@zeta_09,lah lu garansiin lah mreka ga pelit itu,https://www.youtube.com/watch?v=DPqvYfF5R6Q
Ugyqk0UlMWoypmHqZdx4AaABAg.AMhC0bJeoJXAMsF4IcG_Ez,@Lucsford,"​@zeta_09agak laen emang, bro lebih memilih uang nya hangus dibanding effort buat klaim garansi",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzJDNRjobWPjoZBeSl4AaABAg,@falahuddinrfa1539,"Masalahnya begini mas laptop ODM spek nya dewa di kelasnya, utamakan Fungsi bukan gengsi 😂 , brand ternama di kelas 3-4 jutaan malah ngasih Celeron yg jadul banget kalah peforma nya sama AMD ryzen5 kecepatan max ram memory yg bisa upgrade sampe 32gb ddr4 cobain aja dlu bandingin , brand ternama seperti Asus di harga 3-4 jutaan speknya kyk apa 😅",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzJDNRjobWPjoZBeSl4AaABAg.AMhB6OXFQxUAMoaCF5U0Oj,@sasageo-n2b,"kalo mau utamakan fungsi dan bukan gengsi, bisa beli thinkpad T470. 3 jutaan udah i5 gen 7 ram 16gb.
laptop badak yang santai dibuat kerja",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzJDNRjobWPjoZBeSl4AaABAg.AMhB6OXFQxUAMob37whgMp,@falahuddinrfa1539,"​@sasageo-n2b layarnya kalo dilihat dari samping kyk hantu 👻😂 gaenak dipakai, windows versi lama pula , mobo nya terlalu jadul",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzJDNRjobWPjoZBeSl4AaABAg.AMhB6OXFQxUAMqoRPjHcZD,@sasageo-n2b,"@falahuddinrfa1539 
mau laptop axio baru 3 jutaan ga beda jauh yang lo sebutkan. emang lo pikir 3 jutaan bisa dapet lightning port? wkwkwkwk
windows bisa install ulang ke versi baru, sangat mudah install windows.",https://www.youtube.com/watch?v=DPqvYfF5R6Q
UgzJDNRjobWPjoZBeSl4AaABAg.AMhB6OXFQxUAN3W4hGeZp6,@Marta1Buck,​@sasageo-n2bakhirnya keluar komen Thinkpad. Setuju banget mending beli Thinkpad bekas tapi harus baca2 dulu series yg mana yg bagus.,https://www.youtube.com/watch?v=DPqvYfF5R6Q
