komentar_id,Username,T_komentar,link
7550971346474500872,capfqah,@rys 🦦 @frank 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7551127105854784263,4rrsa__,HAHAHAHA IYE WE,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7550923193491260178,ayu.purba85,@신티아_♡😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7581331291616166664,taaepitaa32,@Mommy evelyn🦋 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7581335389182149383,evelyn.fitri,😂😂,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7580781019869201173,dissa501,@Erikk 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7578132457524314901,cci_yapzz,@L 😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7577966270181737233,rupiah222.official,𝑪𝑨𝑹𝑰 𝑲𝑬𝑻𝑰𝑲 𝑫𝑰𝑮𝑶𝑶𝑮𝑳𝑬 𝑹𝑼𝑷𝑰𝑨𝑯222,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7573445125285741330,martabak_manisenak,sedang berjuang melawan gravitasi,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7572042830819099409,nana.arliana1991,@Sang Ayu🦋 🤣🤣🤣,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7572512774304891656,ayuupangg,🤣🤣🤣,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7572530842837926673,nana.arliana1991,wkwkw jd liat lagi dik 🤣🤣🤣🤣🤣,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7572073865414640392,masya.nadira3,wkwkwk,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7572000163355673362,notyourbabe324,@picchaaa_ 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7571620006284051217,svinaa8,@LINN😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7571626655451333394,l1ntngg,malu 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7571515057629709063,lv.yoouu,@paiii @ssnblla @dilamulti 😭🤣,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7571435495995130631,kimpiedille,@pecintalangit_ @Fadhilot 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7571093510028477191,ummihannifahh,@cindyirmada 😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570669681506386695,whyfiee0,@nalaaaa😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570327844154082068,my_zaaaa,@rahma ੈ✩‧₊˚ 😭😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7570337662378722049,akunpertama____,ya allah😭😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569935806140482324,fadliwahyu.17,@letta 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569925296552477448,gabinkeju8,@Royanit Nbbn @🌺💫🌈☘️🪸🦋🙆🏻‍♀️✨ 😂,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569271616748880660,el.1zaa80_,@tataaa @ylyaaa🎀. @sa🫧 @IG_Ainieeeeeeeee 😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569781654781461255,akunas4aa_,pliss😭,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569458031063663368,sabrinadis,eaa eaaa,https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
7569246235632239378,cokocrim,"@zahra khayla° @with love, R 😭😭",https://www.tiktok.com/@kyshaaa02_/video/7549780272535981320
